Computer Time,Timestamp,Time (Milli Sec.),Galvanic_Skin_Response,Heart_Rate,Skin_Temperature,Mood
 23:10:16,00:03:00,180206,195,66,26.37,RELAXED
 23:10:16,00:03:00,180369,195,66,27.83,RELAXED
 23:10:16,00:03:01,180531,195,66,27.83,RELAXED
 23:10:17,00:03:01,180694,195,69,28.32,RELAXED
 23:10:17,00:03:01,180856,197,69,21.97,RELAXED
 23:10:17,00:03:01,181019,199,72,26.86,RELAXED
 23:10:17,00:03:01,181181,201,72,23.93,RELAXED
 23:10:17,00:03:01,181344,201,93,26.37,HAPPY
 23:10:17,00:03:02,181507,201,93,29.79,HAPPY
 23:10:18,00:03:02,181669,200,93,27.83,HAPPY
 23:10:18,00:03:02,181831,199,93,26.86,HAPPY
 23:10:18,00:03:02,181994,200,93,25.88,HAPPY
 23:10:18,00:03:02,182157,200,93,27.83,HAPPY
 23:10:18,00:03:02,182320,200,93,21,HAPPY
 23:10:18,00:03:02,182481,201,95,22.46,HAPPY
 23:10:19,00:03:03,182644,201,95,27.83,HAPPY
 23:10:19,00:03:03,182807,201,95,22.46,HAPPY
 23:10:19,00:03:03,182970,201,95,25.39,HAPPY
 23:10:19,00:03:03,183132,201,100,24.41,HAPPY
 23:10:19,00:03:03,183294,228,100,26.86,HAPPY
 23:10:19,00:03:03,183457,201,103,38.09,HAPPY
 23:10:20,00:03:04,183620,202,103,21.48,HAPPY
 23:10:20,00:03:04,183783,203,108,22.46,HAPPY
 23:10:20,00:03:04,183946,204,108,25.39,HAPPY
 23:10:20,00:03:04,184108,204,112,28.32,HAPPY
 23:10:20,00:03:04,184270,205,120,21.97,HAPPY
 23:10:20,00:03:04,184433,204,120,24.41,HAPPY
 23:10:20,00:03:05,184596,203,120,23.44,HAPPY
 23:10:21,00:03:05,184758,204,132,23.44,ANGRY
 23:10:21,00:03:05,184921,206,132,22.95,ANGRY
 23:10:21,00:03:05,185083,206,132,27.34,ANGRY
 23:10:21,00:03:05,185246,206,134,25.39,ANGRY
 23:10:21,00:03:06,185572,207,134,26.86,ANGRY
 23:10:22,00:03:06,185734,207,134,21,ANGRY
 23:10:22,00:03:06,185896,208,126,24.9,ANGRY
 23:10:22,00:03:06,186059,208,126,21.48,ANGRY
 23:10:22,00:03:06,186222,209,126,37.6,ANGRY
 23:10:22,00:03:06,186385,208,117,23.93,HAPPY
 23:10:22,00:03:07,186548,207,117,29.3,HAPPY
 23:10:23,00:03:07,186710,205,117,28.81,HAPPY
 23:10:23,00:03:07,186872,204,117,21.97,HAPPY
 23:10:23,00:03:07,187035,204,131,28.32,ANGRY
 23:10:23,00:03:07,187198,204,131,22.95,ANGRY
 23:10:23,00:03:07,187360,204,131,22.95,ANGRY
 23:10:23,00:03:08,187523,205,134,26.86,ANGRY
 23:10:24,00:03:08,187685,206,134,22.95,ANGRY
 23:10:43,00:03:27,207006,170,106,28.32,HAPPY
 23:10:43,00:03:27,207169,170,106,26.86,HAPPY
 23:10:43,00:03:27,207332,170,106,26.37,HAPPY
 23:10:43,00:03:27,207494,172,106,24.9,HAPPY
 23:10:44,00:03:28,207656,174,106,23.44,HAPPY
 23:10:44,00:03:28,207819,175,106,20.51,HAPPY
 23:10:44,00:03:28,207982,175,106,23.44,HAPPY
 23:10:44,00:03:28,208145,175,94,23.93,HAPPY
 23:10:44,00:03:28,208307,176,94,25.88,HAPPY
 23:10:44,00:03:28,208470,177,94,21.97,HAPPY
 23:10:45,00:03:29,208632,177,94,27.83,HAPPY
 23:10:45,00:03:29,208795,178,94,26.37,HAPPY
 23:10:45,00:03:29,208957,178,94,25.88,HAPPY
 23:10:45,00:03:29,209120,178,94,27.34,HAPPY
 23:10:45,00:03:29,209283,178,94,31.74,HAPPY
 23:10:45,00:03:29,209445,179,94,23.93,HAPPY
 23:10:46,00:03:30,209607,180,94,27.83,HAPPY
 23:10:46,00:03:30,209770,181,94,26.86,HAPPY
 23:10:46,00:03:30,209933,182,94,27.34,HAPPY
 23:10:46,00:03:30,210096,183,94,27.34,HAPPY
 23:10:46,00:03:30,210257,183,94,25.88,HAPPY
 23:10:46,00:03:30,210420,184,94,28.32,HAPPY
 23:12:33,00:05:17,316536,355,90,28.81,HAPPY
 23:12:33,00:05:17,316699,356,90,24.41,HAPPY
 23:12:33,00:05:17,316862,356,90,22.95,HAPPY
 23:12:33,00:05:17,317025,357,90,22.95,HAPPY
 23:12:33,00:05:17,317188,358,90,28.81,HAPPY
 23:12:33,00:05:17,317349,358,90,23.93,HAPPY
 23:12:33,00:05:18,317512,358,90,28.81,HAPPY
 23:12:34,00:05:18,317675,358,90,27.34,HAPPY
 23:12:34,00:05:18,317838,357,90,23.44,HAPPY
 23:12:34,00:05:18,318000,357,90,22.46,HAPPY
 23:12:34,00:05:18,318162,358,90,22.46,HAPPY
 23:12:46,00:05:31,330505,380,69,47.36,RELAXED
 23:12:47,00:05:31,330668,376,69,29.79,RELAXED
 23:12:47,00:05:31,330829,363,69,24.9,RELAXED
 23:12:47,00:05:31,330992,362,69,26.86,RELAXED
 23:12:47,00:05:31,331155,362,69,29.79,RELAXED
 23:12:47,00:05:31,331318,361,69,25.88,RELAXED
 23:12:47,00:05:31,331480,355,69,24.9,RELAXED
 23:12:48,00:05:32,331642,356,69,27.34,RELAXED
 23:12:48,00:05:32,331805,370,69,28.32,RELAXED
 23:12:48,00:05:32,331968,357,69,23.93,RELAXED
 23:12:48,00:05:32,332131,356,69,25.88,RELAXED
 23:12:48,00:05:32,332293,355,69,29.79,RELAXED
 23:12:48,00:05:32,332455,355,69,23.93,RELAXED
 23:12:49,00:05:33,332618,357,69,26.86,RELAXED
 23:12:49,00:05:33,332781,357,69,29.79,RELAXED
 23:12:49,00:05:33,332943,357,69,23.93,RELAXED
 23:12:51,00:05:35,334648,359,94,26.37,HAPPY
 23:12:51,00:05:35,334811,358,94,27.34,HAPPY
 23:12:51,00:05:35,334973,359,94,32.23,HAPPY
 23:12:51,00:05:35,335135,358,98,29.3,HAPPY
 23:12:51,00:05:35,335298,359,98,23.93,HAPPY
 23:12:51,00:05:35,335461,359,104,23.93,HAPPY
 23:12:52,00:05:36,335624,359,111,30.27,HAPPY
 23:12:52,00:05:36,335785,359,111,31.25,HAPPY
 23:12:52,00:05:36,335948,360,119,30.76,HAPPY
 23:12:52,00:05:36,336111,360,119,25.88,HAPPY
 23:12:52,00:05:36,336274,359,119,29.79,HAPPY
 23:12:52,00:05:36,336437,359,119,28.32,HAPPY
 23:12:53,00:05:37,336600,360,118,28.81,HAPPY
 23:12:53,00:05:37,336761,360,118,23.44,HAPPY
 23:12:53,00:05:37,336924,360,118,27.83,HAPPY
 23:12:53,00:05:37,337087,360,118,26.86,HAPPY
 23:12:53,00:05:37,337250,360,118,24.41,HAPPY
 23:12:53,00:05:37,337412,358,118,248.54,HAPPY
 23:12:54,00:05:38,337574,358,124,29.79,HAPPY
 23:12:54,00:05:38,337737,370,124,27.83,HAPPY
 23:12:54,00:05:38,337900,359,124,26.37,HAPPY
 23:12:54,00:05:38,338063,360,131,32.23,ANGRY
 23:13:11,00:05:55,354968,356,125,28.32,HAPPY
 23:13:11,00:05:55,355131,355,125,24.9,HAPPY
 23:13:11,00:05:55,355294,354,125,24.41,HAPPY
 23:13:11,00:05:55,355456,355,125,24.41,HAPPY
 23:13:12,00:05:56,355618,355,125,24.41,HAPPY
 23:13:12,00:05:56,355781,356,118,24.9,HAPPY
 23:13:12,00:05:56,355944,356,118,27.83,HAPPY
 23:13:12,00:05:56,356106,356,118,27.34,HAPPY
 23:13:12,00:05:56,356270,356,118,26.86,HAPPY
 23:13:12,00:05:56,356431,357,113,30.27,HAPPY
 23:13:13,00:05:57,356757,355,113,28.32,HAPPY
 23:13:13,00:05:57,356920,356,110,30.27,HAPPY
 23:13:13,00:05:57,357082,356,110,24.41,HAPPY
 23:13:13,00:05:57,357244,356,110,28.81,HAPPY
 23:13:13,00:05:57,357407,355,115,24.9,HAPPY
 23:13:14,00:05:58,357570,356,115,27.34,HAPPY
 23:13:14,00:05:58,357732,353,115,27.83,HAPPY
 23:13:14,00:05:58,357895,353,115,24.41,HAPPY
 23:13:14,00:05:58,358057,352,115,27.34,HAPPY
 23:13:14,00:05:58,358220,352,115,29.3,HAPPY
 23:13:14,00:05:58,358382,353,115,25.88,HAPPY
 23:13:14,00:05:59,358545,352,115,23.93,HAPPY
 23:13:15,00:05:59,358708,352,115,28.81,HAPPY
 23:13:15,00:05:59,358871,351,115,32.23,HAPPY
 23:13:15,00:05:59,359032,352,115,24.41,HAPPY
 23:13:15,00:05:59,359195,351,115,24.41,HAPPY
 23:13:15,00:05:59,359358,350,115,29.79,HAPPY
 23:13:15,00:06:00,359521,351,115,30.27,HAPPY
 23:13:16,00:06:00,359684,351,115,30.27,HAPPY
 23:13:25,00:06:09,369296,360,97,24.9,HAPPY
 23:13:25,00:06:09,369458,359,97,29.79,HAPPY
 23:13:26,00:06:10,369620,358,101,25.39,HAPPY
 23:13:26,00:06:10,369783,357,101,24.41,HAPPY
 23:13:26,00:06:10,369946,358,101,29.79,HAPPY
 23:13:26,00:06:10,370108,358,106,26.86,HAPPY
 23:13:26,00:06:10,370271,358,112,28.81,HAPPY
 23:13:26,00:06:10,370434,358,112,30.27,HAPPY
 23:13:27,00:06:11,370596,359,112,27.34,HAPPY
 23:13:27,00:06:11,370759,359,118,33.69,HAPPY
 23:13:27,00:06:11,370922,359,118,24.9,HAPPY
 23:13:27,00:06:11,371084,359,118,24.41,HAPPY
 23:13:27,00:06:11,371247,361,118,27.83,HAPPY
 23:13:27,00:06:11,371409,362,118,29.79,HAPPY
 23:13:28,00:06:12,371572,362,118,30.27,HAPPY
 23:13:28,00:06:12,371735,362,118,26.86,HAPPY
 23:13:28,00:06:12,371897,362,119,23.93,HAPPY
 23:13:28,00:06:12,372060,361,119,24.41,HAPPY
 23:13:28,00:06:12,372222,361,125,26.86,HAPPY
 23:13:28,00:06:12,372385,361,125,27.34,HAPPY
 23:13:28,00:06:13,372547,361,125,27.34,HAPPY
 23:13:29,00:06:13,372710,360,125,31.25,HAPPY
 23:13:29,00:06:13,372873,360,125,24.41,HAPPY
 23:13:29,00:06:13,373036,360,125,28.81,HAPPY
 23:13:29,00:06:13,373197,360,125,29.79,HAPPY
 23:13:29,00:06:13,373360,359,125,29.3,HAPPY
 23:13:29,00:06:14,373523,359,125,24.41,HAPPY
 23:13:30,00:06:14,373686,358,125,28.81,HAPPY
 23:13:30,00:06:14,373849,357,125,27.83,HAPPY
 23:13:30,00:06:14,374010,357,125,25.39,HAPPY
 23:13:30,00:06:14,374173,357,125,29.79,HAPPY
 23:13:30,00:06:14,374336,358,125,25.88,HAPPY
 23:13:30,00:06:14,374499,358,125,22.95,HAPPY
 23:13:31,00:06:15,374661,358,125,28.81,HAPPY
 23:13:36,00:06:20,379703,356,135,25.88,ANGRY
 23:13:36,00:06:20,379866,355,135,29.3,ANGRY
 23:13:37,00:06:21,380594,354,131,23.93,ANGRY
 23:13:37,00:06:21,380755,354,131,24.41,ANGRY
 23:13:43,00:06:27,387184,356,133,32.23,ANGRY
 23:13:43,00:06:27,387347,356,133,28.81,ANGRY
 23:13:43,00:06:28,387510,355,133,24.9,ANGRY
 23:13:44,00:06:28,387673,355,133,29.79,ANGRY
 23:13:44,00:06:28,387835,355,122,30.27,HAPPY
 23:13:44,00:06:28,387997,355,122,28.81,HAPPY
 23:13:44,00:06:28,388160,355,122,24.9,HAPPY
 23:13:44,00:06:28,388323,356,122,29.79,HAPPY
 23:13:44,00:06:28,388486,356,113,29.3,HAPPY
 23:13:45,00:06:29,388648,356,113,23.44,HAPPY
 23:13:45,00:06:29,388811,369,113,25.88,HAPPY
 23:13:45,00:06:29,388974,365,113,29.79,HAPPY
 23:13:45,00:06:29,389136,355,113,23.44,HAPPY
 23:13:45,00:06:29,389299,355,112,23.44,HAPPY
 23:13:45,00:06:29,389462,356,112,25.88,HAPPY
 23:13:46,00:06:30,389623,356,112,29.79,HAPPY
 23:13:46,00:06:30,389786,356,108,26.37,HAPPY
 23:13:46,00:06:30,389949,356,108,28.81,HAPPY
 23:13:46,00:06:30,390112,355,108,24.9,HAPPY
 23:13:46,00:06:30,390275,355,108,29.79,HAPPY
 23:13:46,00:06:30,390437,355,103,25.39,HAPPY
 23:13:47,00:06:31,390600,354,103,32.23,HAPPY
 23:13:47,00:06:31,390762,354,103,27.83,HAPPY
 23:13:47,00:06:31,390926,354,103,26.37,HAPPY
 23:13:47,00:06:31,391088,354,103,23.44,HAPPY
 23:13:47,00:06:31,391250,353,103,24.9,HAPPY
 23:13:47,00:06:31,391413,353,103,28.32,HAPPY
 23:13:48,00:06:32,391576,352,103,25.88,HAPPY
 23:13:48,00:06:32,391739,352,99,28.32,HAPPY
 23:13:48,00:06:32,391901,351,99,25.39,HAPPY
 23:13:48,00:06:32,392064,352,99,29.79,HAPPY
 23:13:48,00:06:32,392226,352,99,23.93,HAPPY
 23:13:48,00:06:32,392389,352,99,22.95,HAPPY
 23:13:49,00:06:33,392551,351,92,22.95,HAPPY
 23:13:49,00:06:33,392714,351,92,25.39,HAPPY
 23:13:49,00:06:33,392877,351,92,29.79,HAPPY
 23:13:49,00:06:33,393039,351,92,26.37,HAPPY
 23:13:49,00:06:33,393201,351,91,24.9,HAPPY
 23:13:49,00:06:33,393364,352,91,24.41,HAPPY
 23:13:49,00:06:34,393527,352,91,30.27,HAPPY
 23:13:50,00:06:34,393690,352,91,29.3,HAPPY
 23:13:50,00:06:34,393851,352,91,28.81,HAPPY
 23:13:50,00:06:34,394014,352,89,28.32,HAPPY
 23:13:50,00:06:34,394177,352,89,29.3,HAPPY
 23:13:50,00:06:34,394340,352,89,28.81,HAPPY
 23:13:50,00:06:35,394503,352,89,38.09,HAPPY
 23:13:51,00:06:35,394664,353,88,27.34,HAPPY
 23:13:51,00:06:35,394827,353,88,28.81,HAPPY
 23:13:51,00:06:35,394990,353,88,28.32,HAPPY
 23:13:51,00:06:35,395153,353,88,21.97,HAPPY
 23:13:51,00:06:35,395315,352,87,24.41,HAPPY
 23:13:51,00:06:35,395478,352,87,29.79,HAPPY
 23:13:52,00:06:36,395640,352,87,29.79,HAPPY
 23:13:52,00:06:36,395803,352,87,25.39,HAPPY
 23:13:52,00:06:36,395965,353,87,29.79,HAPPY
 23:13:52,00:06:36,396128,353,87,23.93,HAPPY
 23:13:52,00:06:36,396291,353,87,29.3,HAPPY
 23:13:52,00:06:36,396453,353,90,29.3,HAPPY
 23:13:53,00:06:37,396615,353,90,23.44,HAPPY
 23:13:53,00:06:37,396778,353,96,23.93,HAPPY
 23:13:53,00:06:37,396941,353,96,28.32,HAPPY
 23:13:53,00:06:37,397104,352,96,26.86,HAPPY
 23:13:53,00:06:37,397265,353,97,28.81,HAPPY
 23:13:53,00:06:37,397428,353,97,29.79,HAPPY
 23:13:54,00:06:38,397591,353,97,26.86,HAPPY
 23:13:54,00:06:38,397754,353,97,28.32,HAPPY
 23:13:54,00:06:38,397916,353,97,23.93,HAPPY
 23:13:54,00:06:38,398078,352,96,28.81,HAPPY
 23:13:54,00:06:38,398241,352,96,29.3,HAPPY
 23:13:54,00:06:38,398404,352,96,28.81,HAPPY
 23:13:55,00:06:39,398567,353,97,25.88,HAPPY
 23:13:55,00:06:39,398729,353,97,29.3,HAPPY
 23:13:55,00:06:39,398892,353,97,27.34,HAPPY
 23:13:55,00:06:39,399054,353,97,31.74,HAPPY
 23:13:55,00:06:39,399217,353,97,24.9,HAPPY
 23:13:55,00:06:39,399379,353,99,27.83,HAPPY
 23:13:55,00:06:40,399542,352,99,27.83,HAPPY
 23:13:56,00:06:40,399705,352,99,26.86,HAPPY
 23:13:56,00:06:40,399867,353,99,29.3,HAPPY
 23:13:56,00:06:40,400029,353,99,26.37,HAPPY
 23:13:56,00:06:40,400192,353,99,29.3,HAPPY
 23:13:56,00:06:40,400355,353,99,28.81,HAPPY
 23:13:56,00:06:41,400518,353,99,40.04,HAPPY
 23:13:57,00:06:41,400679,353,99,27.34,HAPPY
 23:13:57,00:06:41,400842,353,99,29.3,HAPPY
 23:13:57,00:06:41,401005,353,99,29.3,HAPPY
 23:13:57,00:06:41,401168,354,104,24.41,HAPPY
 23:13:57,00:06:41,401330,354,104,25.39,HAPPY
 23:13:57,00:06:41,401492,354,111,24.9,HAPPY
 23:13:58,00:06:42,401655,354,111,29.3,HAPPY
 23:13:58,00:06:42,401818,354,111,28.32,HAPPY
 23:13:58,00:06:42,401981,354,111,26.37,HAPPY
 23:13:58,00:06:42,402143,354,105,24.41,HAPPY
 23:13:58,00:06:42,402306,354,105,23.93,HAPPY
 23:13:58,00:06:42,402468,354,105,26.37,HAPPY
 23:13:59,00:06:43,402631,355,105,22.95,HAPPY
 23:13:59,00:06:43,402794,355,98,23.44,HAPPY
 23:13:59,00:06:43,402956,355,98,23.93,HAPPY
 23:13:59,00:06:43,403119,355,98,29.3,HAPPY
 23:13:59,00:06:43,403281,355,98,29.3,HAPPY
 23:13:59,00:06:43,403444,355,98,24.41,HAPPY
 23:14:00,00:06:44,403606,355,96,23.93,HAPPY
 23:14:00,00:06:44,403769,356,96,25.88,HAPPY
 23:14:00,00:06:44,403932,356,96,26.86,HAPPY
 23:14:00,00:06:44,404094,356,96,29.3,HAPPY
 23:14:00,00:06:44,404256,356,95,27.83,HAPPY
 23:14:00,00:06:44,404419,356,95,26.37,HAPPY
 23:14:01,00:06:45,404582,356,95,29.3,HAPPY
 23:14:01,00:06:45,404745,356,95,27.83,HAPPY
 23:14:01,00:06:45,404908,356,94,29.3,HAPPY
 23:14:01,00:06:45,405069,356,94,25.88,HAPPY
 23:14:01,00:06:45,405232,356,94,30.27,HAPPY
 23:14:01,00:06:45,405395,357,94,22.46,HAPPY
 23:14:02,00:06:46,405558,357,94,23.44,HAPPY
 23:14:02,00:06:46,405720,357,94,24.41,HAPPY
 23:14:02,00:06:46,405882,356,94,29.79,HAPPY
 23:14:02,00:06:46,406045,356,99,29.3,HAPPY
 23:14:02,00:06:46,406208,356,107,24.9,HAPPY
 23:14:02,00:06:46,406370,357,107,29.79,HAPPY
 23:14:02,00:06:47,406533,357,107,24.41,HAPPY
 23:14:03,00:06:47,406695,358,107,23.44,HAPPY
 23:14:03,00:06:47,406858,358,107,27.34,HAPPY
 23:14:03,00:06:47,407020,357,102,26.86,HAPPY
 23:14:03,00:06:47,407183,357,102,29.79,HAPPY
 23:14:03,00:06:47,407346,357,102,29.3,HAPPY
 23:14:03,00:06:48,407508,357,97,24.9,HAPPY
 23:14:04,00:06:48,407671,357,97,31.74,HAPPY
 23:14:04,00:06:48,407834,357,97,29.79,HAPPY
 23:14:04,00:06:48,407997,358,97,25.39,HAPPY
 23:14:04,00:06:48,408159,358,97,23.44,HAPPY
 23:14:04,00:06:48,408322,358,98,25.88,HAPPY
 23:14:04,00:06:48,408484,357,98,27.83,HAPPY
 23:14:05,00:06:49,408647,357,98,25.39,HAPPY
 23:14:05,00:06:49,408809,357,98,26.86,HAPPY
 23:14:05,00:06:49,408972,358,97,23.93,HAPPY
 23:14:05,00:06:49,409135,358,97,24.41,HAPPY
 23:14:05,00:06:49,409297,358,97,29.79,HAPPY
 23:14:05,00:06:49,409459,358,101,24.9,HAPPY
 23:14:06,00:06:50,409622,358,101,28.81,HAPPY
 23:14:06,00:06:50,409785,358,110,24.41,HAPPY
 23:14:06,00:06:50,409948,358,110,30.27,HAPPY
 23:14:06,00:06:50,410109,358,110,27.34,HAPPY
 23:14:06,00:06:50,410272,358,110,23.93,HAPPY
 23:14:06,00:06:50,410435,359,109,25.88,HAPPY
 23:14:07,00:06:51,410598,359,109,28.81,HAPPY
 23:14:07,00:06:51,410761,359,109,28.81,HAPPY
 23:14:07,00:06:51,410924,359,109,29.3,HAPPY
 23:14:07,00:06:51,411085,358,109,29.79,HAPPY
 23:14:07,00:06:51,411248,358,109,25.88,HAPPY
 23:14:07,00:06:51,411411,359,109,25.88,HAPPY
 23:14:08,00:06:52,411574,359,109,27.34,HAPPY
 23:14:08,00:06:52,411736,359,104,30.27,HAPPY
 23:14:08,00:06:52,411898,360,104,28.32,HAPPY
 23:14:08,00:06:52,412061,359,104,29.79,HAPPY
 23:14:08,00:06:52,412224,359,104,27.83,HAPPY
 23:14:08,00:06:52,412387,359,98,25.39,HAPPY
 23:14:09,00:06:53,412549,359,98,27.83,HAPPY
 23:14:09,00:06:53,412711,359,98,27.34,HAPPY
 23:14:09,00:06:53,412874,359,98,39.55,HAPPY
 23:14:09,00:06:53,413037,360,98,22.95,HAPPY
 23:14:09,00:06:53,413199,359,97,24.9,HAPPY
 23:14:09,00:06:53,413362,359,97,29.79,HAPPY
 23:14:09,00:06:54,413524,359,100,27.34,HAPPY
 23:14:10,00:06:54,413687,359,100,25.39,HAPPY
 23:14:10,00:06:54,413850,359,108,25.39,HAPPY
 23:14:10,00:06:54,414013,359,108,27.83,HAPPY
 23:14:10,00:06:54,414175,359,108,26.86,HAPPY
 23:14:10,00:06:54,414338,359,108,26.86,HAPPY
 23:14:10,00:06:55,414500,359,110,29.3,HAPPY
 23:14:11,00:06:55,414663,359,110,27.34,HAPPY
 23:14:11,00:06:55,414826,358,110,29.79,HAPPY
 23:14:11,00:06:55,414988,358,110,26.37,HAPPY
 23:14:11,00:06:55,415151,359,106,30.76,HAPPY
 23:14:11,00:06:55,415313,359,106,24.9,HAPPY
 23:14:11,00:06:55,415476,359,106,27.83,HAPPY
 23:14:12,00:06:56,415639,360,106,27.34,HAPPY
 23:14:12,00:06:56,415802,360,98,29.79,HAPPY
 23:14:12,00:06:56,415964,359,98,24.9,HAPPY
 23:14:12,00:06:56,416126,359,98,29.79,HAPPY
 23:14:12,00:06:56,416289,359,98,26.86,HAPPY
 23:14:12,00:06:56,416452,359,99,27.83,HAPPY
 23:14:13,00:06:57,416615,359,99,24.41,HAPPY
 23:14:13,00:06:57,416777,359,99,28.32,HAPPY
 23:14:13,00:06:57,416940,360,99,29.3,HAPPY
 23:14:13,00:06:57,417102,359,99,28.81,HAPPY
 23:14:13,00:06:57,417265,359,97,25.88,HAPPY
 23:14:13,00:06:57,417427,358,97,24.41,HAPPY
 23:14:14,00:06:58,417590,358,97,27.34,HAPPY
 23:14:14,00:06:58,417753,358,97,26.86,HAPPY
 23:14:14,00:06:58,417915,359,97,46.39,HAPPY
 23:14:14,00:06:58,418077,360,94,23.44,HAPPY
 23:14:14,00:06:58,418240,360,94,26.86,HAPPY
 23:14:14,00:06:58,418403,360,94,29.3,HAPPY
 23:14:15,00:06:59,418566,359,94,29.79,HAPPY
 23:14:15,00:06:59,418727,359,94,22.46,HAPPY
 23:14:15,00:06:59,418890,359,92,29.3,HAPPY
 23:14:15,00:06:59,419053,359,92,28.81,HAPPY
 23:14:15,00:06:59,419216,360,92,30.27,HAPPY
 23:14:15,00:06:59,419379,360,92,25.39,HAPPY
 23:14:15,00:07:00,419540,362,92,23.44,HAPPY
 23:14:16,00:07:00,419703,362,91,29.79,HAPPY
 23:14:16,00:07:00,419866,362,91,24.9,HAPPY
 23:14:16,00:07:00,420029,362,91,26.37,HAPPY
 23:14:16,00:07:00,420191,362,91,28.81,HAPPY
 23:14:16,00:07:00,420354,362,91,37.6,HAPPY
 23:14:16,00:07:01,420516,363,90,28.81,HAPPY
 23:14:17,00:07:01,420679,363,90,25.39,HAPPY
 23:14:17,00:07:01,420841,363,90,28.32,HAPPY
 23:14:17,00:07:01,421004,362,90,27.83,HAPPY
 23:14:17,00:07:01,421167,362,88,28.81,HAPPY
 23:14:17,00:07:01,421329,360,88,23.44,HAPPY
 23:14:17,00:07:01,421491,360,88,29.79,HAPPY
 23:14:18,00:07:02,421654,361,88,29.3,HAPPY
 23:14:18,00:07:02,421817,362,88,45.41,HAPPY
 23:14:18,00:07:02,421980,363,87,25.39,HAPPY
 23:14:18,00:07:02,422141,363,87,25.88,HAPPY
 23:14:18,00:07:02,422304,363,87,24.41,HAPPY
 23:14:18,00:07:02,422467,362,91,30.27,HAPPY
 23:14:19,00:07:03,422630,362,97,23.44,HAPPY
 23:14:19,00:07:03,422793,374,97,24.41,HAPPY
 23:14:19,00:07:03,422955,362,97,24.41,HAPPY
 23:14:19,00:07:03,423117,363,97,29.3,HAPPY
 23:14:19,00:07:03,423280,363,97,22.46,HAPPY
 23:14:19,00:07:03,423443,364,98,29.3,HAPPY
 23:14:20,00:07:04,423605,363,98,25.88,HAPPY
 23:14:20,00:07:04,423768,363,105,25.88,HAPPY
 23:14:20,00:07:04,423930,362,105,384.77,HAPPY
 23:14:20,00:07:04,424093,363,115,29.3,HAPPY
 23:14:20,00:07:04,424255,362,115,24.9,HAPPY
 23:14:20,00:07:04,424418,363,115,26.37,HAPPY
 23:14:21,00:07:05,424581,363,115,25.39,HAPPY
 23:14:21,00:07:05,424743,363,115,22.46,HAPPY
 23:14:21,00:07:05,424906,363,115,29.79,HAPPY
 23:14:21,00:07:05,425068,363,115,29.79,HAPPY
 23:14:21,00:07:05,425231,362,115,29.3,HAPPY
 23:14:21,00:07:05,425394,362,115,34.18,HAPPY
 23:14:22,00:07:06,425556,363,111,29.79,HAPPY
 23:14:22,00:07:06,425719,363,111,24.41,HAPPY
 23:14:22,00:07:06,425882,364,111,29.79,HAPPY
 23:14:22,00:07:06,426045,364,111,23.93,HAPPY
 23:14:22,00:07:06,426207,363,111,25.39,HAPPY
 23:14:22,00:07:06,426370,363,102,28.81,HAPPY
 23:14:22,00:07:07,426532,363,102,26.37,HAPPY
 23:14:23,00:07:07,426695,363,102,25.39,HAPPY
 23:14:23,00:07:07,426858,363,102,27.83,HAPPY
 23:14:23,00:07:07,427020,364,102,29.79,HAPPY
 23:14:23,00:07:07,427183,364,101,26.37,HAPPY
 23:14:23,00:07:07,427345,364,101,25.39,HAPPY
 23:14:23,00:07:08,427508,363,101,29.3,HAPPY
 23:14:24,00:07:08,427671,363,101,29.79,HAPPY
 23:14:24,00:07:08,427834,363,102,29.3,HAPPY
 23:14:24,00:07:08,427997,364,102,29.3,HAPPY
 23:14:24,00:07:08,428160,364,102,26.86,HAPPY
 23:14:24,00:07:08,428321,364,102,29.79,HAPPY
 23:14:24,00:07:08,428484,365,98,28.81,HAPPY
 23:14:25,00:07:09,428647,365,98,28.32,HAPPY
 23:14:25,00:07:09,428810,364,98,29.3,HAPPY
 23:14:25,00:07:09,428972,364,98,25.88,HAPPY
 23:14:25,00:07:09,429134,364,92,25.88,HAPPY
 23:14:25,00:07:09,429297,364,92,27.34,HAPPY
 23:14:25,00:07:09,429460,364,92,29.3,HAPPY
 23:14:26,00:07:10,429622,365,92,22.46,HAPPY
 23:14:26,00:07:10,429785,365,93,25.39,HAPPY
 23:14:26,00:07:10,429947,365,93,29.3,HAPPY
 23:14:26,00:07:10,430110,364,93,25.39,HAPPY
 23:14:26,00:07:10,430272,364,93,27.34,HAPPY
 23:14:26,00:07:10,430435,364,90,26.86,HAPPY
 23:14:27,00:07:11,430598,365,90,29.3,HAPPY
 23:14:27,00:07:11,430760,364,90,29.3,HAPPY
 23:14:27,00:07:11,430922,365,90,25.88,HAPPY
 23:14:27,00:07:11,431085,365,85,29.3,HAPPY
 23:14:27,00:07:11,431248,365,85,28.81,HAPPY
 23:14:27,00:07:11,431411,364,85,29.79,HAPPY
 23:14:28,00:07:12,431574,364,85,24.41,HAPPY
 23:14:28,00:07:12,431735,364,87,24.9,HAPPY
 23:14:28,00:07:12,431898,364,87,24.41,HAPPY
 23:14:28,00:07:12,432061,364,87,28.81,HAPPY
 23:14:28,00:07:12,432224,364,87,23.93,HAPPY
 23:14:28,00:07:12,432386,364,87,25.88,HAPPY
 23:14:29,00:07:13,432548,364,87,23.93,HAPPY
